,Potential Factory Placement,Destination,Distance,Distance_normalized
6580,Zvenihorodka,Tallinn,1802445.8,1.578015100200045
6581,Tapa,Tallinn,93776.5,0.08209996275278265
6582,Zvoristea,Tallinn,1789209.8,1.5664271745790652
6583,Iziaslav,Tallinn,1447090.5,1.2669066999718013
6584,Stanilesti,Tallinn,1887234.1,1.6522460244920774
6585,Radovljica,Tallinn,2061217.8,1.804566225071021
6586,Dolni Dabnik,Tallinn,2785115.4,2.4383280523606805
6587,Novovolynsk,Tallinn,1227153.6,1.0743551407009555
6588,Krosno Odrzanskie,Tallinn,1300775.8,1.138810306736987
6589,Tudor Vladimirescu,Tallinn,2159747.3,1.8908273702411893
6590,Simian,Tallinn,2397283.3,2.0987866857674136
6591,Jilove,Tallinn,1619805.9,1.4181165223348875
6592,Irshava,Tallinn,1624932.6,1.4226048736707202
6593,Police,Tallinn,1238947.0,1.0846800909894463
6594,Targu Frumos,Tallinn,1905751.5,1.6684577390503983
6595,Ledec nad Sazavou,Tallinn,1686700.0,1.4766813346106806
6596,Tomakivka,Tallinn,2220810.9,1.9442876645105514
6597,Dunaujvaros,Tallinn,1933016.6,1.6923279378150238
6598,Vinkovci,Tallinn,2162390.3,1.8931412783264303
6599,Bansko,Tallinn,2779351.0,2.433281403943517
6600,Zarichne,Tallinn,1375059.4,1.2038445188598812
6601,Lom,Tallinn,2540249.2,2.2239512532754575
6602,Maglod,Tallinn,1915514.3,1.677004928552703
6603,Kerekegyhaza,Tallinn,1957138.8,1.7134465733102189
6604,Buzias,Tallinn,2221618.5,1.9449947065724662
6605,Krems an der Donau,Tallinn,1734132.5,1.518207798951655
6606,Darmanesti,Tallinn,1988418.2,1.7408312333788862
6607,Mahala,Tallinn,1745797.4,1.5284202493578327
6608,Brwinow,Tallinn,1014723.8,0.8883759383679501
6609,Edeleny,Tallinn,1606854.0,1.406777322134648
6610,Rypin,Tallinn,953738.8,0.8349844572561743
6611,Razvad,Tallinn,2323817.2,2.0344681830125424
6612,Lesnica-Ratyn-Pustki,Tallinn,1346881.9,1.1791755271565598
6613,Plenita,Tallinn,2470475.3,2.1628652179561993
6614,Bosanci,Tallinn,1819535.4,1.5929767966107657
6615,Ostrava,Tallinn,1395827.1,1.2220263383611527
6616,Klaipeda,Tallinn,616208.3,0.5394814103528658
6617,Ostrzeszow,Tallinn,1270741.9,1.1125160638155642
6618,Chelmza,Tallinn,991563.1,0.8680990821478057
6619,Brzesko,Tallinn,1299793.7,1.1379504924613475
6620,Baltatesti,Tallinn,1874118.1,1.640763157126954
6621,Calugareni,Tallinn,2378737.3,2.0825499323247803
6622,Wodzislaw Slaski,Tallinn,1371805.9,1.2009961268979699
6623,Daugavpils,Tallinn,493652.3,0.4321854136465478
6624,Mar''ina Horka,Tallinn,869499.9,0.7612345246788721
6625,Arbuzynka,Tallinn,1971389.3,1.7259226789359197
6626,Donaustadt,Tallinn,1681097.0,1.4717759895476443
6627,Plunge,Tallinn,517881.0,0.4533972883438157
6628,Nova Zagora,Tallinn,2904865.0,2.5431670866566995
6629,Panciu,Tallinn,2046574.4,1.7917461412059366
6630,Banja Luka,Tallinn,2240703.9,1.9617036968751747
6631,Liben,Tallinn,1656740.6,1.4504523153564357
6632,Kehychivka,Tallinn,2112235.5,1.8492314799028033
6633,Balaklava,Tallinn,2490569.1,2.1804570478022898
6634,Velykyy Bereznyy,Tallinn,1510442.6,1.3223705427288948
6635,Golub-Dobrzyn,Tallinn,960647.9,0.841033273885663
6636,Celje,Tallinn,1993436.6,1.7452247696388083
6637,Jindrichuv Hradec,Tallinn,1718773.9,1.504761567881665
6638,Balatonfuered,Tallinn,1850866.6,1.6204068068265447
6639,Frydlant,Tallinn,1530267.4,1.3397268669847728
6640,Ceska Kamenice,Tallinn,1590066.8,1.3920803725286859
6641,Chornobaivka,Tallinn,2145961.8,1.8787583653569326
6642,Vecses,Tallinn,1907936.8,1.670370937438093
6643,Prerov,Tallinn,1473286.3,1.289840742128198
6644,Baric,Tallinn,2259605.2,1.9782515103036904
6645,Papa,Tallinn,1797057.3,1.5732975467693524
6646,Kamianets-Podilskyi,Tallinn,1557268.3,1.3633657624894209
6647,Voronovytsya,Tallinn,1693089.8,1.4822755116379502
6648,Tomislavgrad,Tallinn,2507720.9,2.1954731994089625
6649,Piensk,Tallinn,1499246.7,1.312568695006023
6650,Kalush,Tallinn,1553222.4,1.3598236358446698
6651,Ruzomberok,Tallinn,1441836.2,1.2623066366905746
6652,Dimitrovgrad,Tallinn,2868025.6,2.510914727400011
6653,Domzale,Tallinn,2050815.6,1.795459250162094
6654,Klobuck,Tallinn,1247860.3,1.092483555588833
6655,Kaharlyk,Tallinn,1729259.5,1.5139415582784126
6656,Trnava,Tallinn,1627554.8,1.4249005716582792
6657,Topraisar,Tallinn,2333514.0,2.042957590474126
6658,Szubin,Tallinn,1040623.7,0.9110509243751139
6659,Saalfelden am Steinernen Meer,Tallinn,2054058.3,1.7982981868809782
6660,Grodzisk Mazowiecki,Tallinn,1023957.8,0.8964601711561134
6661,Narowlya,Tallinn,1128638.2,0.9881063398758501
6662,Litomysl,Tallinn,1572929.0,1.3770764777185294
6663,Tat,Tallinn,1858986.7,1.6275158363547193
6664,Harmanli,Tallinn,2893341.9,2.5330787800895256
6665,Ivano-Frankove,Tallinn,1430257.2,1.2521693904858808
6666,Trzcianka,Tallinn,1121955.4,0.9822556456071975
6667,Hvardiiske,Tallinn,2397066.4,2.098596792969953
6668,Pulawy,Tallinn,1110565.4,0.9722838661554778
6669,Berhida,Tallinn,1842519.9,1.6130993922918941
6670,Surcin,Tallinn,2237008.5,1.9584684278860716
6671,Moldava nad Bodvou,Tallinn,1534703.5,1.3436106080581507
6672,Mezobereny,Tallinn,1799082.1,1.575070229739839
6673,Skarzysko-Kamienna,Tallinn,1134229.8,0.9930017044045802
6674,Baile Herculane,Tallinn,2349248.2,2.056732653884947
6675,Hornostayivka,Tallinn,2285869.8,2.001245785860111
6676,Boryslav,Tallinn,1474817.8,1.2911815481185676
6677,Nitra,Tallinn,1637887.5,1.433946700327356
6678,Chernihivka,Tallinn,2470624.2,2.1629955777420085
6679,Budapest,Tallinn,1878925.8,1.6449722285993011
6680,Haag,Tallinn,1873660.2,1.6403622723323146
6681,Urechesti,Tallinn,2078249.0,1.8194767931305582
6682,Elk,Tallinn,759683.0,0.6650914248657412
6683,Kiliya,Tallinn,2268127.0,1.9857122223433448
6684,Majdanpek,Tallinn,2427256.4,2.1250276991725356
6685,Zbaszyn,Tallinn,1235963.3,1.0820679050061193
6686,Tuszyn,Tallinn,1132915.5,0.9918510538573111
6687,Michalovce,Tallinn,1492886.7,1.3070006074456246
6688,Chornomors'k,Tallinn,2100660.7,1.8390979107370646
6689,Klimavichy,Tallinn,911374.1,0.7978947781571163
6690,Enns,Tallinn,1852442.3,1.6217863092744882
6691,Sankt Veit an der Glan,Tallinn,1966174.1,1.7213568471363931
6692,Iwye,Tallinn,715219.7,0.6261644519688448
6693,Floresti,Tallinn,1914940.2,1.6765023123469756
6694,Zielona Gora,Tallinn,1298587.6,1.1368945694414425
6695,Mezotur,Tallinn,1751858.9,1.5337270045067877
6696,Borsa,Tallinn,1768122.1,1.547965199728843
6697,Kovaci,Tallinn,2290884.5,2.005636082823811
6698,Krompachy,Tallinn,1479415.7,1.2952069427402588
6699,Radyvyliv,Tallinn,1346352.5,1.1787120451511393
6700,Poiana Mare,Tallinn,2489442.5,2.1794707258768895
6701,Hrinova,Tallinn,1609936.3,1.4094758309848707
6702,Olkusz,Tallinn,1284869.0,1.124884134534826
6703,Wrzesnia,Tallinn,1123331.6,0.9834604887047794
6704,Zemun,Tallinn,2233574.7,1.9554621858947359
6705,Prostejov,Tallinn,1501343.4,1.3144043253814768
6706,Wels,Tallinn,1888257.6,1.6531420838659874
6707,Band,Tallinn,1898515.4,1.6621226386737002
6708,Mayaky,Tallinn,2103487.0,1.8415722953081266
6709,Hulin,Tallinn,1491058.1,1.3053996947234636
6710,Fier,Tallinn,2936775.7,2.5711044406997194
6711,Derecske,Tallinn,1712154.4,1.498966291842977
6712,Rodna,Tallinn,1839742.8,1.6106680816057335
6713,Janikowo,Tallinn,1068118.9,0.9351225723453442
6714,Kragujevac,Tallinn,2385311.1,2.0883051986776966
6715,Lajosmizse,Tallinn,1941484.6,1.6997415487366359
6716,Bijelo Polje,Tallinn,2531327.0,2.216139996855428
6717,Vitkov,Tallinn,1445043.2,1.2651143185783416
6718,Kostiantynivka,Tallinn,2271939.3,1.9890498355833612
6719,Dumbraveni,Tallinn,1816962.6,1.590724347605201
6720,Freistadt,Tallinn,1776160.2,1.5550024394488489
6721,Shostka,Tallinn,1969554.9,1.7243166883980587
6722,Lozuvatka,Tallinn,2076465.7,1.817915539899983
6723,Krichim,Tallinn,2792925.3,2.445165506297466
6724,Trifesti,Tallinn,1921440.7,1.6821934056152728
6725,Meidling,Tallinn,1695387.5,1.4842871145919638
6726,Chrastava,Tallinn,1548546.8,1.3557302160023117
6727,Siroki Brijeg,Tallinn,2531997.7,2.21672718495712
6728,Mezdra,Tallinn,2737051.1,2.396248456302622
6729,Bialoleka,Tallinn,989242.8,0.8660676932222724
6730,Kamien Pomorski,Tallinn,1157061.0,1.0129900881638518
6731,Cernosice,Tallinn,1680985.9,1.4716787231124302
6732,Wloszczowa,Tallinn,1229460.7,1.0763749732183445
6733,Vac,Tallinn,1696397.4,1.4851712673635433
6734,Sofiyivska Borschagivka,Tallinn,1649744.8,1.4443275941370906
6735,Biskupin,Tallinn,1337263.1,1.1707544075612832
6736,Cieplice Slaskie Zdroj,Tallinn,1455229.9,1.2740326263694595
6737,Fundeni,Tallinn,2238272.1,1.9595746913202414
6738,Rokiskis,Tallinn,473276.2,0.41434643425355516
6739,Volodymyrets,Tallinn,1336845.2,1.1703885421852624
6740,Suciu de Sus,Tallinn,1787136.7,1.5646122056605962
6741,Verkhniy Rohachyk,Tallinn,2604619.5,2.2803065153334936
6742,Bydgoszcz,Tallinn,1010885.2,0.8850152998601915
6743,Oscadnica,Tallinn,1447183.1,1.266987769925904
6744,Villach,Tallinn,2045580.3,1.7908758211047113
6745,Reszel,Tallinn,764953.1,0.6697053208173223
6746,Brodnica,Tallinn,930139.3,0.814323438013781
6747,Skofja Loka,Tallinn,2084886.6,1.8252879154561716
6748,Polna,Tallinn,1637457.1,1.433569891383017
6749,Dacice,Tallinn,1671847.9,1.4636785369289522
6750,Ostrowiec Swietokrzyski,Tallinn,1162600.3,1.017839664802738
6751,Fastiv,Tallinn,1648777.3,1.443480561949247
6752,Miechow,Tallinn,1245623.1,1.0905249195054803
6753,Cavnic,Tallinn,1728026.4,1.5128619971509396
6754,Murovani Kurylivtsi,Tallinn,1653385.0,1.4475145363284996
6755,Chernihiv,Tallinn,1788896.4,1.5661527974341862
6756,Segarcea,Tallinn,2537091.9,2.2211870830153244
6757,Bielawa,Tallinn,1402320.9,1.227711565876831
6758,Brahasestii de Sus,Tallinn,2040985.4,1.7868530529394167
6759,Siklos,Tallinn,2084723.1,1.825144773582567
6760,Kazlu Ruda,Tallinn,611386.5,0.5352599945354556
6761,Pisz,Tallinn,812238.8,0.7111032638919653
6762,Pechea,Tallinn,2108647.7,1.846090413149785
6763,Bohumin,Tallinn,1381563.9,1.2095391140700402
6764,Udesti,Tallinn,1828666.4,1.6009708543959855
6765,Berkovitsa,Tallinn,2657269.6,2.326400912639112
6766,Kirchbichl,Tallinn,2070700.6,1.8128682786429937
6767,Skalica,Tallinn,1557125.1,1.3632403929707653
6768,Kolno,Tallinn,831085.2,0.7276030131684262
6769,Kalodzishchy,Tallinn,814300.7,0.7129084273732208
6770,Mol,Tallinn,2104594.2,1.8425416328154967
6771,Sibiu,Tallinn,2091762.8,1.8313079286138463
6772,Balcesti,Tallinn,2539000.5,2.222858034574723
6773,Bistrita,Tallinn,1820505.5,1.5938261050608198
6774,Bardejov,Tallinn,1456600.5,1.2752325667484348
6775,Rahachow,Tallinn,921006.9,0.8063281545489096
6776,Witnica,Tallinn,1328471.2,1.1630572268974047
6777,Polaniec,Tallinn,1229102.5,1.0760613743246128
6778,Stary Bohumin,Tallinn,1382246.5,1.2101367204487712
6779,Omis,Tallinn,2476214.4,2.1678897165910866
6780,Lubawka,Tallinn,1444605.7,1.264731293687198
6781,Slupca,Tallinn,1232459.3,1.0790002039351072
6782,Gaspra,Tallinn,2522229.1,2.2081749176391154
6783,Pascani,Tallinn,1878317.9,1.6444400209848409
6784,Bilohirsk,Tallinn,2762450.1,2.418484911640131
6785,Subotica,Tallinn,2073681.1,1.8154776630728313
6786,Olomouc,Tallinn,1482092.5,1.2975504422342328
6787,Delesti,Tallinn,1981865.6,1.7350945273178382
6788,Dobrotesti,Tallinn,2612488.3,2.2871955353641953
6789,Vitebsk,Tallinn,660881.4,0.5785920601004181
6790,Nadudvar,Tallinn,1724761.3,1.5100034495576289
6791,Stolin,Tallinn,1035782.3,0.9068123490425806
6792,Terespol,Tallinn,980226.4,0.8581739660713956
6793,Varoska Rijeka,Tallinn,2176029.3,1.9050820245899953
6794,Napajedla,Tallinn,1508413.0,1.3205936574281738
6795,Vilnyansk,Tallinn,2461670.3,2.1551565684327234
6796,Saveni,Tallinn,1812954.5,1.5872153143110448
6797,Zrenjanin,Tallinn,2205646.7,1.9310116278150495
6798,Kripenskyi,Tallinn,2153371.5,1.8852454500104368
6799,Kreminna,Tallinn,2221885.0,1.9452280234490142
6800,Kolomyia,Tallinn,1647493.6,1.4423567012572214
6801,Kottingbrunn,Tallinn,1722994.6,1.5084567293857807
6802,Lida,Tallinn,706704.8,0.6187097807789022
6803,Mor,Tallinn,1814512.6,1.588579408214796
6804,Brosteni,Tallinn,1875665.2,1.6421176206905848
6805,Tarasivtsi,Tallinn,1772900.7,1.5521487945741448
6806,Talalaivka,Tallinn,1815595.6,1.5895275589739015
6807,Carei,Tallinn,1652672.1,1.4468904027401652
6808,Bogatynia,Tallinn,1537689.5,1.3462248076580485
6809,Pinsk,Tallinn,972304.0,0.8512380200197447
6810,Chomutov,Tallinn,1680995.4,1.4716870402243523
6811,Knjazevac,Tallinn,2517567.2,2.2040934919476345
6812,Krotoszyn,Tallinn,1217728.5,1.0661036026403405
6813,Negotin,Tallinn,2442483.6,2.138358891452363
6814,Trest,Tallinn,1664601.7,1.4573345941490532
6815,Vodiane,Tallinn,2599622.0,2.2759312767198003
6816,Gelnica,Tallinn,1498818.4,1.3121937245811615
6817,Gilau,Tallinn,1909287.6,1.6715535432048518
6818,Ardud,Tallinn,1673676.6,1.46527953719966
6819,Hlohovec,Tallinn,1611936.7,1.4112271521099997
6820,Vidin,Tallinn,2484447.5,2.17509767597686
6821,Cefa,Tallinn,1778778.0,1.5572942853003602
6822,Krasne,Tallinn,1393875.7,1.2203179160238316
6823,Gadow Maly,Tallinn,1341333.2,1.1743177209542983
6824,Dragomiresti,Tallinn,2298617.4,2.012406124379755
6825,Murgeni,Tallinn,2055274.9,1.7993633024982707
6826,Sigulda,Tallinn,305835.0,0.26775409733245836
6827,Micheldorf in Oberoesterreich,Tallinn,1916369.1,1.677753293528588
6828,Kozmin Wielkopolski,Tallinn,1203195.5,1.053380172370644
6829,Sumeg,Tallinn,1868679.9,1.6360020920686271
6830,Trinec,Tallinn,1405465.5,1.2304646174715526
6831,Gyal,Tallinn,1899930.5,1.663361538155889
6832,Novi Grad,Tallinn,2166753.1,1.8969608463151895
6833,Giarmata,Tallinn,2172887.6,1.9023315119031239
6834,Khorostkiv,Tallinn,1476348.0,1.292521215977832
6835,Mihail Kogalniceanu,Tallinn,2215591.2,1.9397178930264303
6836,Kozuchow,Tallinn,1323551.3,1.1587499259558318
6837,Turiisk,Tallinn,1214230.9,1.0630415046763075
6838,Boiarka,Tallinn,1659750.9,1.4530877892531442
6839,Kastel Stari,Tallinn,2421127.4,2.1196618487546615
6840,Ursus,Tallinn,1002386.2,0.8775745488891497
6841,Kucove,Tallinn,2939326.7,2.573337804122137
6842,Stara Syniava,Tallinn,1533879.2,1.3428889453889625
6843,Konstantynow Lodzki,Tallinn,1127575.2,0.9871756988260539
6844,Batar,Tallinn,1822773.1,1.5958113559023228
6845,Madona,Tallinn,364336.7,0.31897148538782905
6846,Sankt Leonhard,Tallinn,1880912.4,1.6467114680250066
6847,Yenakiieve,Tallinn,2220267.8,1.9438121883542536
6848,Varna,Tallinn,2454309.6,2.148712382567028
6849,Frastanz,Tallinn,2148112.6,1.880641359496069
6850,Tapioszentmarton,Tallinn,1945958.0,1.7036579454178757
6851,Pitomaca,Tallinn,2036138.0,1.7826092246940903
6852,Ochakiv,Tallinn,2219886.5,1.9434783657462695
6853,Piestany,Tallinn,1587430.7,1.3897725052931564
6854,Sadova,Tallinn,2572871.4,2.2525115152271598
6855,Verkhovyna,Tallinn,1707676.0,1.4950455177344097
6856,Poienile de sub Munte,Tallinn,1745492.3,1.5281531387423175
6857,Chornukhyne,Tallinn,2191984.7,1.9190507453857786
6858,Bolderaja,Tallinn,324340.8,0.2839556562593798
6859,Borova,Tallinn,2171296.0,1.9009380892362795
6860,Shchuchyn,Tallinn,756704.1,0.6624834412126483
6861,Joseni,Tallinn,1992193.4,1.744136366108134
6862,Bytom,Tallinn,1302719.9,1.1405123380304099
6863,Sliven,Tallinn,2954769.9,2.5868581012625054
6864,Mugeni,Tallinn,2106474.7,1.8441879832333157
6865,Nagyecsed,Tallinn,1626187.0,1.4237030826386075
6866,Kalsdorf bei Graz,Tallinn,1884398.5,1.6497634979061866
6867,Chystyakove,Tallinn,2198191.0,1.924484270830134
6868,Homocea,Tallinn,2017922.1,1.7666614690036093
6869,Dolni Chiflik,Tallinn,3106077.8,2.7193259685235116
6870,Lubsko,Tallinn,1345633.6,1.178082658650012
6871,Banska Stiavnica,Tallinn,1586070.4,1.3885815824144756
6872,Alba Iulia,Tallinn,2014249.1,1.7634458108889326
6873,Elin Pelin,Tallinn,2665089.2,2.3332468587849124
6874,Saue,Tallinn,23169.0,0.020284122749507832
6875,Kybartai,Tallinn,669642.8,0.5862625384575996
6876,Slawno,Tallinn,1012104.4,0.8860826917396942
6877,Stupava,Tallinn,1665352.0,1.4579914708937964
6878,Kukes,Tallinn,2712017.2,2.374331640708556
6879,Litija,Tallinn,2055699.9,1.799735383821096
6880,Homyel',Tallinn,1115008.6,0.9761738231756606
6881,Balvi,Tallinn,348284.2,0.3049177549533487
6882,Elek,Tallinn,1828354.9,1.6006981406734913
6883,Szeged,Tallinn,2044054.7,1.7895401804785882
6884,Tamaseni,Tallinn,1909934.5,1.6721198947524654
6885,Chornobay,Tallinn,1829274.4,1.6015031495589922
6886,Novopskov,Tallinn,2093547.0,1.8328699697813404
6887,Sarvar,Tallinn,1827386.9,1.5998506707429148
6888,Valasske Mezirici,Tallinn,1453177.8,1.2722360426457657
6889,Kysucke Nove Mesto,Tallinn,1458767.8,1.277130006397751
6890,Marcali,Tallinn,1925138.3,1.6854306006724
6891,Vilino,Tallinn,2451698.9,2.1464267526623217
6892,Namestovo,Tallinn,1393229.2,1.2197519146704043
6893,Ravne na Koroskem,Tallinn,1967556.4,1.722567030695314
6894,Sulejow,Tallinn,1171837.8,1.0259269617900302
6895,Kranj,Tallinn,2077473.3,1.818797679054992
6896,Abrud,Tallinn,1944290.0,1.7021976356614694
6897,Swiecie,Tallinn,964290.5,0.8442223172421892
6898,Smeeni,Tallinn,2153326.5,1.8852060531644905
6899,Kushuhum,Tallinn,2225224.4,1.9481516196124096
6900,Velingrad,Tallinn,2780319.1,2.43412896142264
6901,Hlyboka,Tallinn,1745825.7,1.5284450255965054
6902,Osiedle Henrykowskie,Tallinn,1343691.2,1.1763821156818801
6903,Sniatyn,Tallinn,1683453.3,1.4738388959499347
6904,Logatec,Tallinn,2096656.0,1.835591854093491
6905,Magurele,Tallinn,2354613.6,2.061429983601387
6906,Wladyslawowo,Tallinn,919718.2,0.8051999164295565
6907,Holovanivsk,Tallinn,1873698.9,1.6403961536198282
6908,Koscian,Tallinn,1197714.4,1.0485815489858485
6909,Krasnystaw,Tallinn,1205531.1,1.0554249562237992
6910,Polski Trambesh,Tallinn,2891528.8,2.531491437392079
6911,Ispas,Tallinn,1701210.7,1.4893852415544973
6912,Zgorzelec,Tallinn,1502840.2,1.3157147520261945
6913,Pacov,Tallinn,1696325.5,1.4851083199585762
6914,Novoarkhanhelsk,Tallinn,1862508.9,1.6305994712612029
6915,Ushachy,Tallinn,646575.2,0.5660671899342905
6916,Kyiv,Tallinn,1654069.1,1.4481134559354287
6917,Chervona Sloboda,Tallinn,1853894.0,1.623057251524713
6918,Braslaw,Tallinn,542622.0,0.47505767424504464
6919,Mohacs,Tallinn,2059558.3,1.8031133569410713
6920,Fier-Cifci,Tallinn,2938092.7,2.5722574550577453
6921,Limbazi,Tallinn,250570.9,0.21937118102009806
6922,Glowno,Tallinn,1087948.1,0.9524827487372707
6923,Plonsk,Tallinn,1002460.1,0.8776392472650479
6924,Slutsk,Tallinn,886460.4,0.7760831959160004
6925,Zabalj,Tallinn,2168976.6,1.898907488247665
6926,Debeljaca,Tallinn,2239619.4,1.9607542328878709
6927,Veseli nad Luznici,Tallinn,1743887.2,1.5267478970216892
6928,Lubawa,Tallinn,889428.9,0.7786820745202524
6929,Posta Calnau,Tallinn,2124246.7,1.8597471109256742
6930,Lielvarde,Tallinn,349405.9,0.30589978699996806
6931,Pribor,Tallinn,1431415.6,1.2531835528490831
6932,Dokshytsy,Tallinn,651898.7,0.5707278368097277
6933,Ivankiv,Tallinn,1611550.9,1.4108893898174206
6934,Sredets,Tallinn,3023275.3,2.6468335832688124
6935,Bajina Basta,Tallinn,2393292.2,2.095292535726171
6936,Naujininkai,Tallinn,612491.7,0.5362275810718946
6937,Wolczyn,Tallinn,1275890.3,1.1170234131859975
6938,Teaca,Tallinn,1875031.3,1.6415626504540226
6939,Greci,Tallinn,2178657.4,1.9073828879418009
6940,Barla,Tallinn,2290154.2,2.0049967157883772
6941,Snizhne,Tallinn,2184632.3,1.912613826049446
6942,Poduri,Tallinn,1973024.2,1.7273540101234188
6943,Bilovods'k,Tallinn,2020447.5,1.7688724199981107
6944,Debno,Tallinn,1349547.9,1.1815095714075066
6945,Molochansk,Tallinn,2497296.5,2.186346788722702
6946,Poiana Campina,Tallinn,2266216.9,1.9840399575557477
6947,Vodnany,Tallinn,1799367.6,1.575320180840231
6948,Balesti,Tallinn,2454888.2,2.14921893845735
6949,Zakopane,Tallinn,1387052.9,1.214344653790013
6950,Zhytomyr,Tallinn,1541195.1,1.3492939095058052
6951,Kiseljak,Tallinn,2369138.2,2.074146059793174
6952,Lubny,Tallinn,1852461.9,1.6218034687896112
6953,Kravare,Tallinn,1421966.8,1.2449112657829364
6954,Wagrowiec,Tallinn,1095089.1,0.9587345904462022
6955,Lovrin,Tallinn,2112930.9,1.8498402924954922
6956,Uman,Tallinn,1817018.9,1.5907736374369068
6957,Rava-Ruska,Tallinn,1304679.9,1.142228289542734
6958,Duchcov,Tallinn,1634421.9,1.430912617898218
6959,Izsak,Tallinn,1981981.0,1.7351955583405536
6960,Rasony,Tallinn,566155.0,0.4956604737039841
6961,Solone,Tallinn,2162049.0,1.8928424751370652
6962,Gorlice,Tallinn,1406670.8,1.2315198401030854
6963,Burrel,Tallinn,2833587.4,2.4807645838430123
6964,Vrsac,Tallinn,2262053.6,1.9803950489173505
6965,Senica,Tallinn,1578615.6,1.3820550133664793
6966,Cluj-Napoca,Tallinn,1923646.6,1.6841246390035562
6967,Moravska Trebova,Tallinn,1541232.6,1.3493267402107605
6968,Vysokyi,Tallinn,2157951.7,1.889255348539389
6969,Zuglo,Tallinn,1884253.4,1.6496364649651465
6970,Tarlungeni,Tallinn,2201340.3,1.927241437206543
6971,Chachersk,Tallinn,952086.8,0.8335381552672154
6972,Zilina,Tallinn,1469680.0,1.2866834788940684
6973,Corbeni,Tallinn,2197505.6,1.9238842130921
6974,Calafindesti,Tallinn,1776463.3,1.5552677990934334
6975,Belcesti,Tallinn,1883405.4,1.6488940532904268
6976,Certeze,Tallinn,1714947.8,1.501411872942225
6977,Kakanj,Tallinn,2340589.6,2.0491521754336155
6978,Leopoldsdorf,Tallinn,1697385.6,1.4860364221005224
6979,Orasu Nou,Tallinn,1698356.7,1.4868866060360417
6980,Cugir,Tallinn,2360496.6,2.0665804645947556
6981,Drohobych,Tallinn,1491886.8,1.3061252095286997
6982,Sirna,Tallinn,2223754.2,1.9468644808810736
6983,Vratsa,Tallinn,2751257.8,2.4086862156649347
6984,Gaenserndorf,Tallinn,1678300.8,1.4693279570890931
6985,Tvarditsa,Tallinn,2934446.1,2.5690649097593568
6986,Lovech,Tallinn,2794559.4,2.4465961370965927
6987,Dragasani,Tallinn,2242717.5,1.963466574408448
6988,Levski,Tallinn,2851617.9,2.496550024528195
6989,Huedin,Tallinn,1875049.8,1.6415788469351338
6990,Pradl,Tallinn,2132266.0,1.8667678915189292
6991,Prachatice,Tallinn,1812249.4,1.5865980095093408
6992,Periam,Tallinn,2118772.3,1.854954353293497
6993,Konskie,Tallinn,1124656.7,0.9846205944950756
6994,Siedlce,Tallinn,973257.9,0.8520731456052579
6995,Ivankovo,Tallinn,2161159.8,1.8920639934611676
6996,Tanvald,Tallinn,1496014.3,1.309738775787433
6997,Martonvasar,Tallinn,1883453.7,1.648936339238409
6998,Bragadiru,Tallinn,2351318.0,2.0585447337013796
6999,Karlowice,Tallinn,1337685.4,1.1711241250733515
7000,Artemivsk,Budapest,1900045.8,1.6634624816300578
7001,Wolsztyn,Budapest,889759.6,0.7789715975636837
7002,Baia Mare,Budapest,389058.1,0.3406147117739347
7003,Rybnik,Budapest,533111.1,0.46673101953149226
7004,Gleisdorf,Budapest,319709.8,0.27990128306878154
7005,Sartana,Budapest,1767054.0,1.547030093703173
7006,Simeonovgrad,Budapest,1031986.5,0.903489181312744
7007,Liteni,Budapest,676214.3,0.5920157911939452
7008,Chisineu-Cris,Budapest,258670.0,0.22646182535349782
7009,Kabaty,Budapest,887094.7,0.7766385163467489
7010,Rzhyshchiv,Budapest,1194525.3,1.0457895382879137
7011,Zapresic,Budapest,370189.1,0.32409517652595404
7012,Monor,Budapest,40454.7,0.03541750186000753
7013,Deleni,Budapest,745929.3,0.6530502604192867
7014,Bershad,Budapest,1001247.9,0.8765779837838036
7015,Putnok,Budapest,226873.7,0.19862462684772825
7016,Dorog,Budapest,39129.4,0.034257220972618234
7017,Namyslow,Budapest,720607.6,0.6308814801082585
7018,Mokotow,Budapest,889667.2,0.7788907027066742
7019,Wielki Kack,Budapest,1098724.2,0.9619170676617373
7020,Dofteana,Budapest,841363.4,0.7366014278796348
7021,Anyksciai,Budapest,1402560.8,1.2279215948399977
7022,Sentilj v Slov. Goricah,Budapest,344312.7,0.3014407644272289
7023,Nagykata,Budapest,73405.6,0.06426553588421047
7024,Sibenik,Budapest,682136.5,0.5972005912175601
7025,Lenauheim,Budapest,258695.1,0.22648380003868115
7026,Skuodas,Budapest,1526847.5,1.3367327942414071
7027,Poiana Teiului,Budapest,796469.8,0.6972977335869461
7028,Krychaw,Budapest,1446884.9,1.2667267001601004
7029,Cakovec,Budapest,260980.5,0.22848463452146958
7030,Abony,Budapest,95868.4,0.08393139079800235
7031,Finkenstein am Faaker See,Budapest,518969.3,0.45435007917588827
7032,Czarnkow,Budapest,974042.9,0.8527604016956529
7033,Bilovec,Budapest,466327.0,0.408262510656901
7034,Tiszaujvaros,Budapest,178618.4,0.15637781306576415
7035,Banesti,Budapest,779039.6,0.6820378468266858
7036,Zelezny Brod,Budapest,620662.0,0.543380559970436
7037,Prejmer,Budapest,716155.3,0.6269835561703401
7038,Varazdin,Budapest,275087.5,0.24083510798287522
7039,Ovidiu,Budapest,1054014.3,0.9227742000490559
